message_id,text,true_intent,pred_intent,intent_confidence,draft_reply,reply_char_count,reference_reply,retrieval_top1_sim,escalation_decision,escalation_reason
GS_0221,@AmazonHelp ur #WatchNextList on @116618 is broken BIG TIME today in FACT ur app on @117013 #BluRayPlayer is SO FOULED UP I’m done trying to watch something w/u until u FIX it&amp;it’s helloooo @116602 bc I’d actually LIKE to watch something besides AMAZON resetting to HOME MENU,DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,0.95,I’m very sorry to hear about the frustration you're experiencing with the app crashing and the Watch Next list issues. We’d like to look into this further to help get things working for you. Please send us a DM so we can assist you directly. ^AM,245,@261166 That's rather odd! Is this a recent development? ^TR,0.7334,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0222,"@AmazonHelp help please! Newest Fire stick update = the picture doesn't fit on the screen anymore, calibrating doesn't work #firestick",DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,1.0,I'm sorry to hear you're having trouble with your Fire Stick display after the update. I know how frustrating it is when the picture doesn't fit correctly. Please send us a DM so we can look into this further and troubleshoot the display settings with you. ^AM,260,"@258286 That's odd, Claire! We'd like to take a closer look at what's going with you via phone or chat. Please reach us directly here: https://t.co/JzP7hlA23B ^CS",0.7967,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0223,"@AmazonHelp So much of the programming has changed on Prime. Blues Clues was free, now it's not. Still constantly having problems with my Fire Stick.",DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,0.85,I’m sorry to hear about the frustration with your Fire Stick and the changes to your Prime content. We’d like to look into these technical issues with you. Please send us a DM with your account email address so we can investigate this further. ^AM,247,"@643200 Hi Brian! That does sound a little strange! If you are using Prime Video on all of those platforms, the owned content should show up as such. We'd like to take a closer look! Please call or chat through this link:  https://t.co/hApLpMlfHN ^JD",0.7288,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0224,"@AmazonHelp All the Amazon sponsored ones for the Holidays 2017. Ones by other giveaways are fine apparently on the phone. I tried uninstalling/reinstalling - so far nothing yet. Still not showing any progress on the ""tasks""",DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,0.95,"I am sorry to hear you are having trouble with the progress tracking on your tasks. Since you have already tried reinstalling, we would like to look into this further for you. Please send us a DM so we can gather more details and assist you with this. ^AM",255,@399425 Which website is your account with? https://t.co/nUUp5MLhYl https://t.co/ykTUEmdsQA or? ^NV,0.7268,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0225,"I see everyone playing the new Super Mario Odyssey game, meanwhile, I'm still waiting for a single update on my Amazon order for the game. 👀",ORDER_STATUS,ORDER_STATUS,1.0,I’m sorry to hear you haven't received an update on your order yet; I understand how frustrating it is to wait while others are already playing. Please send us a DM with your order number so we can look into the status for you. ^AM,231,@434262 I'm sorry for the wait. What order status and delivery dates are you seeing here: https://t.co/PyACxvY8Qo? ^AN,0.8139,auto,[ORDER_STATUS] rules passed
GS_0226,@AmazonHelp On any #Motorola Phone it's is not applicable.,GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.8,I am very sorry to hear about the frustration you've experienced regarding the Motorola phone compatibility. We would like to look into this for you. Please send us a DM with your order details so we can investigate this further and assist you. ^AM,248,"@158382 As you've shared your details, we'll work on it and get back to you. ^HN",0.7557,auto,[GENERAL_COMPLAINT] rules passed
GS_0227,@115825 Warum gibt es bei euch so wenige uhd filme zu streamen? Nehmt euch mal ein beispiel an apple,GENERAL_COMPLAINT,GENERAL_COMPLAINT,0.9,"Hallo! Ich verstehe, dass du dir eine größere Auswahl an UHD-Titeln wünschst. Das Angebot hängt oft von lizenzrechtlichen Vereinbarungen ab. Dein Feedback ist uns wichtig und ich leite es gerne an unser Prime Video-Team weiter. Schau einfach regelmäßig bei uns rein. ^JS",270,@345994 Ich setze sie gerne auf die Wunschliste. Gibts irgendwelche Lieblingsfilme? ^BL,0.7435,auto,[GENERAL_COMPLAINT] rules passed
GS_0228,Thanks @115830 for the mat in my box of packaging. Was this seriously the most appropriate way to deliver this? Although I do get to spend the rest of the week thinking of 1001 uses for packaging paper - and I could probably do most of them with this much #reducepackagingwaste https://t.co/vivEIdyOEA,DELIVERY_DAMAGE,GENERAL_COMPLAINT,0.95,I am very sorry to see the excessive packaging used for your delivery. We strive to minimize waste and appreciate you bringing this to our attention. Please send us a DM with your order details so we can document this feedback for our packaging team to review. ^AM,264,@359324 Thank you for letting us know. Please be sure to submit your feedback to our packaging team: https://t.co/jMAnSb0LOE ^KB,0.8177,auto,[GENERAL_COMPLAINT] rules passed
GS_0229,Has anyone used their Amazon fire stick abroad? #amazon @116618,DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,0.95,"We understand you're looking for information on using your Fire TV Stick while traveling. Content availability can vary by region due to licensing agreements. To look into this further for your specific account, please send us a DM. ^AM",236,"@381833 Oh no! Are you having issues with your firestick? Let us know, we'd be happy to help! ^SK",0.7077,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0230,"Hello @116935, bought a CD from you the other day (yeah, optical media, I know...) - should it not automatically appear in my app too?",DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,0.85,I’m sorry for the confusion regarding your CD purchase and the app. Physical CD purchases do not automatically add digital copies to your Amazon Music library unless AutoRip is included. Please send us a DM so we can check your order details and assist further. ^AM,265,"@451719 Thanks for reaching out! Just to clarify, do you have the Prime Music or Amazon Music Unlimited services added to your account? ^TH",0.7227,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0231,@121284 Why does Alexa not detect regional language songs? Not able to make full use of it.,DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,1.0,I’m sorry to hear you’re having trouble with Alexa recognizing regional songs. We’d like to look into this for you to see how we can help. Please send us a DM with your account details so we can investigate this further. ^AM,224,"@662714 Apologies, I get your disappointment, Roopal. Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SM",0.7593,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0232,@AmazonHelp why am I paying for an early delivery on wwe2k18 and not getting it on the day promised or an explanation to why? Very unhappy,ORDER_STATUS,ORDER_STATUS,0.95,I am very sorry to hear your game hasn't arrived as expected; I understand how frustrating that is. We would like to look into this for you to see what happened with your delivery. Please send us a DM with your order number so we can investigate further. ^AS,258,"@453791 Sorry to hear that, sometimes delivery delays happen for unforeseen reasons, it's not what we want you to experience. ^AS",0.7905,auto,[ORDER_STATUS] rules passed
GS_0233,"Die @116316 App zeigt mir neuerdings immer ""Bestellung zugestellt"" an, wenn diese erst versendet wird. Etwas verwirrend",DEVICE_TECH_SUPPORT,ORDER_STATUS,0.95,"Das ist verständlich verwirrend und tut uns leid. Wir möchten uns das gerne genauer ansehen, um zu verstehen, warum der Status in der App nicht korrekt angezeigt wird. Bitte sende uns eine DM mit deiner Bestellnummer, damit wir dir weiterhelfen können. ^AS",256,@208140 Das klingt seltsam... Lass das bitte mal von unseren Kollegen im Kundenservice überprüfen: https://t.co/ohyvGrpvrY Grüße ^VM,0.7608,auto,[ORDER_STATUS] rules passed
GS_0234,・・・午前中指定のAmazon Echoさんがまだ届かない件。・・・どうなってるんじゃろうか。,ORDER_STATUS,ORDER_STATUS,0.95,午前中指定のお届けが遅れており、ご不便をおかけして申し訳ございません。状況を確認いたしますので、お手数ですがアカウントサービスより現在の配送状況をご確認いただけますでしょうか。詳細をお調べしますので、ぜひDMにてご連絡ください。^AM,117,@770031 Sorry to hear the item didn't arrive today as expected. What is the current shipping status as shown on: https://t.co/Y5jpI9gRhE under order details? ^CH,0.743,escalate,"[llm:ambiguous] The customer is expressing frustration regarding a missed delivery deadline, which requires human intervention to track the package."
GS_0235,@115850 does #amazonprime mean #slower than the #regular #delivery by any chance !!! #patheticservice #watdhell !!! https://t.co/HX7wB4RQZv,PRIME_SUBSCRIPTION,GENERAL_COMPLAINT,0.9,We are very sorry to hear about your frustration with your recent delivery experience. This is certainly not the level of service we aim to provide. Please send us a DM with your order details so we can look into this and assist you further. ^AM,245,@313517 We apologize for the stretch. We will ensure to close your issue at the earliest. ^CB,0.8079,auto,[GENERAL_COMPLAINT] rules passed
GS_0236,Why am I paying prime when you service is unreliable. 2nd day free shipping? Lies!!! #amazonprime @115821,PRIME_SUBSCRIPTION,GENERAL_COMPLAINT,0.9,I am very sorry to hear about the frustration with your recent deliveries. We want to look into this for you to see what happened with your shipping. Please send us a DM with your order number so we can investigate this further. ^AM,232,"@719857 I'm sorry your orders aren't arriving as expected. Two-Day Shipping refers to transit time, not including additional processing time. Have we missed the delivery date on one of your orders: https://t.co/Y5jpI9gRhE? ^RR",0.8126,auto,[GENERAL_COMPLAINT] rules passed
GS_0237,@132988 colis @120533 prime avec 2 jours de retard et pas de livraison annoncée 😡 Contact dm please.,PRIME_SUBSCRIPTION,ORDER_STATUS,0.95,"Bonjour, je suis navrée pour ce retard de livraison et comprends votre frustration. Afin que nous puissions vérifier le statut de votre colis ensemble, je vous invite à nous envoyer un DM avec le numéro de votre commande. ^MA",225,"@153429 Bonsoir Clément, je suis désolée pour cela. L'avez-vous signalé à notre SAV ? ^MA",0.8226,auto,[ORDER_STATUS] rules passed
GS_0238,"Yo @AmazonHelp , könnt ihr mir sagen wo meine #Prime Bestellung bleibt? Sollte am 11.11 kommen ist aber immer noch nicht da !",PRIME_SUBSCRIPTION,ORDER_STATUS,1.0,"Es tut mir sehr leid, dass deine Bestellung noch nicht bei dir eingetroffen ist. Ich verstehe, wie ärgerlich das ist. Bitte sende uns eine DM mit deiner Bestellnummer, damit wir den Status für dich prüfen und dir weiterhelfen können. ^AM",237,@233669 I'm sorry for the wait! We'd love to look at the order with you to see how we can help! Please reach out to us by phone or chat here: https://t.co/JzP7hlA23B ^DD,0.7893,auto,[ORDER_STATUS] rules passed
GS_0239,Embalaje y transporte prime by @115821 https://t.co/d5zvycrYCk,PRIME_SUBSCRIPTION,DELIVERY_DAMAGE,0.85,"Lamento mucho ver el estado en el que llegó tu paquete, entiendo perfectamente tu frustración. Queremos revisar esto de inmediato para ofrecerte una solución. Por favor, envíanos un DM con el número de pedido para poder ayudarte personalmente. ^AM",247,@115839 I'm sorry your book arrived this way! You can find replacement/refund options here: https://t.co/zRrkpVcaDF ^VS,0.7269,auto,[DELIVERY_DAMAGE] rules passed
GS_0240,@AmazonHelp Je vais en faire très bon usage dès son arrivée samedi 😍 (merci le Prime 😝),PRIME_SUBSCRIPTION,ORDER_STATUS,0.95,Ravi de lire votre enthousiasme ! Nous espérons que votre commande vous donnera entière satisfaction dès sa réception samedi. N'hésitez pas à revenir vers nous si vous avez la moindre question d'ici là. Bonne réception ! ^AM,224,"@632900 Bonjour, navrée pour cela. L'avez-vous signalé à notre SAV je vous prie ? ^MA",0.7607,auto,[ORDER_STATUS] rules passed
GS_0241,@AmazonHelp Poor poor poor poor service..Even no use of prime account..u guys fucking playing wid me,PRIME_SUBSCRIPTION,GENERAL_COMPLAINT,0.95,I am very sorry to hear about your experience and understand your frustration with the service you've received. We would like to look into this for you. Please send us a DM so we can gather more details and assist you further. ^AM,230,"@368930 Looks like you had a bad experience with us. Please tell us what went wrong, we will help you. ^BS",0.8108,auto,[GENERAL_COMPLAINT] rules passed
GS_0242,今更だけどamazon prime 会員になった うち宅配ボックスがあるから、amazonすごい便利なのよね,PRIME_SUBSCRIPTION,GENERAL_COMPLAINT,0.9,Amazonプライムへのご登録ありがとうございます！宅配ボックスをご活用いただけているとのこと、大変嬉しく思います。プライムには他にも様々な特典がございますので、ぜひ今後も便利にお買い物をお楽しみください。何かご不明な点があればいつでもDMにてお知らせくださいね。,132,@479950 ヾ(;´▽｀A``.｡oO（これからいっぱいご活用くださいませ♪ https://t.co/qjaFIyMkEk ）TN,0.7851,escalate,"[llm:ambiguous] The customer is expressing satisfaction with Amazon Prime and the convenience of delivery lockers, which is a positive and benign sentiment."
GS_0243,@AmazonHelp Me can how many purchase for get free prime membership,PRIME_SUBSCRIPTION,PRIME_SUBSCRIPTION,1.0,I understand you're looking for information on how to qualify for a Prime membership. Prime is a paid subscription service and is not earned through a specific number of purchases. Please send us a DM so we can provide more details on current membership options. ^AM,266,"@330496 Hi, Prime costs $10.99/month. You can find more info here: https://t.co/8ESIDSn7VB ^ES",0.721,auto,[PRIME_SUBSCRIPTION] rules passed
GS_0244,@AmazonHelp @115821 @115850 2 days delayed now. 2nd time in 2 weeks. Presenting to you #prime delivery. Beats me.,PRIME_SUBSCRIPTION,ORDER_STATUS,0.95,I am very sorry to hear your deliveries have been delayed again; I understand how frustrating this is. We would like to look into this for you. Please send us a DM with your order number so we can investigate the status of your package. ^AM,240,@463413 Apologies Alan - Has your order dispatched? Were you provided a reason as to why your orders have been delayed? ^TP,0.8343,escalate,[rule:repeat_contact] Prior support contact failed or is explicitly referenced — hand off to human.
GS_0245,PrimeNow search broken? Haven’t been able to use it for past hour. Seems to be timing out after several seconds. @AmazonHelp,DEVICE_TECH_SUPPORT,DEVICE_TECH_SUPPORT,0.85,"I’m sorry to hear you’re having trouble with the search feature on Prime Now; I know how frustrating it is when things aren't working as expected. To look into this further, please send us a DM with the device you are using and your location. ^AS",246,@450940 Is this happening with a specific search term or with everything? ^AS,0.7106,auto,[DEVICE_TECH_SUPPORT] rules passed
GS_0246,@AmazonHelp I brought something on amazon on the 6th September and I have been charged twice since and been sent the same product twice,ACCOUNT_ACCESS,RETURN_REFUND,0.95,"I am very sorry to hear you were charged twice and received duplicate items. That is certainly frustrating, and I would like to help get this corrected for you. Please send us a DM with your order details so we can investigate this right away. ^AM",247,@303295 Let's take a look into this with you further: https://t.co/JzP7hlA23B ^ML,0.7436,escalate,[rule:fraud] Fraud/unauthorized-charge/security claim — needs human investigation.
GS_0247,"@116875 ¿Qué pasa cuando, siendo cliente prime, mi pedido no llega la fecha garantizada por culpa de la mensajería? ¿Quién se hace responsable? ¿Dónde queda mi garantía?",PRIME_SUBSCRIPTION,ORDER_STATUS,0.95,"Lamento mucho la frustración que te causa este retraso, entiendo perfectamente tu molestia. Queremos revisar qué sucedió con tu entrega garantizada. Por favor, envíanos un DM con el número de pedido para investigar el caso y brindarte una solución. ^AM",252,"@136320 I'm sorry your order has not arrived! We never intend for this to happen. Just to clarify, have you received an e-mail regarding this delivery? ^AL",0.7794,auto,[ORDER_STATUS] rules passed
GS_0248,@AmazonHelp I have already contacted them they were not even able to find my order. Dumb CS Executives. I was supposed to receive a cashback of Rs. 2500 being a prime member and paying via Pay Balance. Order Id - 403-2439472-2349934. Ridiculous Amazon. @115851,ORDER_STATUS,ORDER_STATUS,0.85,I am truly sorry for the frustration you've experienced regarding your order and the cashback inquiry. We want to look into this for you right away. Please send us a DM so we can securely access your account details and investigate this further. ^SK,249,@141432 As informed earlier we don't have a compensation policy in place. Appreciate your understanding. ^RB,0.7766,escalate,[rule:public_pii] Customer posted an order ID or phone number publicly — human should handle and advise removal.
GS_0249,@AmazonHelp So If I have amazon prime membership I can watch netflix with same membership?,PRIME_SUBSCRIPTION,PRIME_SUBSCRIPTION,1.0,"I understand the confusion regarding your membership benefits. To clarify, an Amazon Prime membership does not include a Netflix subscription. Prime Video is included with your Prime membership, but Netflix is a separate service. Please send us a DM if you need more help. ^AM",276,@266930 It does include Prime Video and Kindle Owners' Lending Library amongst many benefits.  Please see this link for more info: https://t.co/lgLIU6E4rf  - Tony D,0.7241,auto,[PRIME_SUBSCRIPTION] rules passed
GS_0250,@115830 for a company your size I must admit they way you treat prime customers is absolutely awful,PRIME_SUBSCRIPTION,GENERAL_COMPLAINT,1.0,I am very sorry to hear that you’ve had such a frustrating experience with us. We truly value your Prime membership and would like to look into this for you. Please send us a DM with more details about what happened so we can assist you further. ^AM,249,"@525267 I'm sorry to hear that James. Without posting account/order specific details, can you let us know what's happened please? ^DC",0.8014,auto,[GENERAL_COMPLAINT] rules passed
